Entity,Code,Year,"Total net enrolment rate, primary, gender parity index (GPI)"
Lesotho,LSO,1970,1.5741399526596103
Lesotho,LSO,1972,1.5661200284957901
Lesotho,LSO,1973,1.5265799760818501
Lesotho,LSO,1974,1.4974800348281898
Lesotho,LSO,1976,1.4864100217819198
Lesotho,LSO,1977,1.4911099672317498
Lesotho,LSO,1978,1.4825700521469098
Lesotho,LSO,1979,1.48864996433258
Lesotho,LSO,1980,1.4487199783325202
Lesotho,LSO,1981,1.4057099819183303
Lesotho,LSO,1982,1.36875998973846
Lesotho,LSO,1983,1.35105001926422
Lesotho,LSO,1984,1.34100997447968
Lesotho,LSO,1985,1.3221000432968102
Lesotho,LSO,1986,1.31096994876862
Lesotho,LSO,1987,1.31079995632172
Lesotho,LSO,1988,1.3001400232315101
Lesotho,LSO,1989,1.29043996334076
Lesotho,LSO,1990,1.27795004844666
Lesotho,LSO,1991,1.2799799442291298
Lesotho,LSO,1992,1.2683299779891999
Lesotho,LSO,1993,1.25585997104645
Lesotho,LSO,1994,1.22903001308441
Lesotho,LSO,1995,1.1970100402832
Lesotho,LSO,1996,1.19790005683899
Lesotho,LSO,1998,1.1632499694824199
Lesotho,LSO,1999,1.14397001266479
Lesotho,LSO,2000,1.09671998023987
Lesotho,LSO,2001,1.0938500165939302
Lesotho,LSO,2002,1.08363997936249
Lesotho,LSO,2003,1.0808399915695202
Lesotho,LSO,2004,1.0722800493240399
Lesotho,LSO,2005,1.06989002227783
Lesotho,LSO,2006,1.0648000240325899
Lesotho,LSO,2007,1.05359995365143
Lesotho,LSO,2008,1.0576699972152699
Lesotho,LSO,2009,1.06388998031616
Lesotho,LSO,2010,1.05000996589661
Lesotho,LSO,2011,1.0400600433349598
Lesotho,LSO,2012,1.04218995571136
Lesotho,LSO,2013,1.04708003997803
Lesotho,LSO,2014,1.0436999797821
Liberia,LBR,1999,0.776780009269714
Liberia,LBR,2006,1.0297600030899001
Liberia,LBR,2008,0.9626399874687191
Liberia,LBR,2009,0.9397199749946591
Liberia,LBR,2011,0.963540017604828
Liberia,LBR,2014,0.98811000585556
Libya,LBY,1971,0.6895300149917599
Libya,LBY,1972,0.7512400150299069
Libya,LBY,1973,0.8191800117492679
Libya,LBY,1974,0.8649700284004208
Libya,LBY,1975,0.8753399848937992
Libya,LBY,1976,0.9064900279045109
Libya,LBY,1977,0.917289972305298
Libya,LBY,1978,0.938579976558685
Libya,LBY,1980,0.9364899992942809
Libya,LBY,1981,0.9476900100708009
Libya,LBY,1983,0.9605200290679928
Liechtenstein,LIE,2003,1.01446998119354
Liechtenstein,LIE,2004,1.00859999656677
Liechtenstein,LIE,2006,1.01658999919891
Liechtenstein,LIE,2007,0.9880599975585941
Liechtenstein,LIE,2008,1.0023399591445898
Liechtenstein,LIE,2009,1.03059005737305
Liechtenstein,LIE,2010,0.9847800135612491
Liechtenstein,LIE,2011,1.0208899974823
Liechtenstein,LIE,2012,1.0280499458313
Liechtenstein,LIE,2014,1.01051998138428
Lithuania,LTU,1998,0.9989100098609921
Lithuania,LTU,1999,0.9956799745559691
Lithuania,LTU,2000,0.9966899752616879
Lithuania,LTU,2001,0.9902799725532528
Lithuania,LTU,2002,0.992609977722168
Lithuania,LTU,2003,0.9975600242614749
Lithuania,LTU,2004,0.996829986572266
Lithuania,LTU,2005,1.00641000270844
Lithuania,LTU,2006,1.00130999088287
Lithuania,LTU,2007,1.00213003158569
Lithuania,LTU,2008,0.9957100152969359
Lithuania,LTU,2009,0.9994900226593021
Lithuania,LTU,2010,0.999480009078979
Lithuania,LTU,2011,0.999459981918335
Lithuania,LTU,2012,1.00382995605469
Lithuania,LTU,2013,1.00153005123138
Lithuania,LTU,2014,1.00682997703552
Low and middle-income countries,,1970,0.749230027198792
Low and middle-income countries,,1971,0.740890026092529
Low and middle-income countries,,1972,0.7514600157737729
Low and middle-income countries,,1973,0.7849000096321109
Low and middle-income countries,,1974,0.7967500090599059
Low and middle-income countries,,1975,0.8169800043106079
Low and middle-income countries,,1976,0.823849976062775
Low and middle-income countries,,1977,0.8191800117492679
Low and middle-income countries,,1978,0.796639978885651
Low and middle-income countries,,1979,0.7948300242424008
Low and middle-income countries,,1980,0.8026499748229979
Low and middle-income countries,,1981,0.810360014438629
Low and middle-income countries,,1982,0.8132799863815309
Low and middle-income countries,,1983,0.8170899748802191
Low and middle-income countries,,1984,0.8244699835777279
Low and middle-income countries,,1985,0.8386399745941159
Low and middle-income countries,,1986,0.855099976062775
Low and middle-income countries,,1987,0.862360000610352
Low and middle-income countries,,1988,0.8727499842643741
Low and middle-income countries,,1989,0.876720011234283
Low and middle-income countries,,1990,0.8790100216865541
Low and middle-income countries,,1991,0.88043999671936
Low and middle-income countries,,1992,0.882759988307953
Low and middle-income countries,,1993,0.891240000724792
Low and middle-income countries,,1994,0.899259984493256
Low and middle-income countries,,1995,0.898660004138947
Low and middle-income countries,,1996,0.904179990291595
Low and middle-income countries,,1997,0.907660007476807
Low and middle-income countries,,1998,0.909929990768433
Low and middle-income countries,,1999,0.9174200296401981
Low and middle-income countries,,2000,0.9229900240898129
Low and middle-income countries,,2001,0.926639974117279
Low and middle-income countries,,2002,0.9313700199127201
Low and middle-income countries,,2003,0.9546300172805791
Low and middle-income countries,,2004,0.9524800181388859
Low and middle-income countries,,2005,0.950950026512146
Low and middle-income countries,,2006,0.9581400156021121
Low and middle-income countries,,2007,0.9625399708747859
Low and middle-income countries,,2008,0.9689400196075441
Low and middle-income countries,,2009,0.972379982471466
Low and middle-income countries,,2010,0.9755499958992
Low and middle-income countries,,2011,0.9810500144958499
Low and middle-income countries,,2012,0.982270002365112
Low and middle-income countries,,2013,0.9824600219726559
Low-income countries,,1973,0.638689994812012
Low-income countries,,1974,0.665019989013672
Low-income countries,,1975,0.700439989566803
Low-income countries,,1976,0.735610008239746
Low-income countries,,1977,0.76690000295639
Low-income countries,,1978,0.779810011386871
Low-income countries,,1979,0.792500019073486
Low-income countries,,1980,0.8061100244522091
Low-income countries,,1981,0.791800022125244
Low-income countries,,1982,0.7855200171470641
Low-income countries,,1983,0.793839991092682
Low-income countries,,1984,0.7982900142669681
Low-income countries,,1985,0.7951499819755551
Low-income countries,,1986,0.80528998374939
Low-income countries,,1987,0.803699970245361
Low-income countries,,1988,0.817879974842072
Low-income countries,,1989,0.8265100121498109
Low-income countries,,1990,0.825160026550293
Low-income countries,,1991,0.836679995059967
Low-income countries,,1992,0.831749975681305
Low-income countries,,1993,0.8318499922752379
Low-income countries,,1994,0.834129989147186
Low-income countries,,1995,0.8103100061416629
Low-income countries,,1996,0.804570019245148
Low-income countries,,1997,0.8150699734687809
Low-income countries,,1998,0.827030003070831
Low-income countries,,1999,0.847840011119843
Low-income countries,,2000,0.8524799942970279
Low-income countries,,2001,0.859139978885651
Low-income countries,,2002,0.882560014724731
Low-income countries,,2003,0.889859974384308
Low-income countries,,2004,0.9042199850082401
Low-income countries,,2005,0.906629979610443
Low-income countries,,2006,0.9195399880409241
Low-income countries,,2007,0.922039985656738
Low-income countries,,2008,0.927209973335266
Low-income countries,,2009,0.93215000629425
Low-income countries,,2010,0.9355599880218509
Low-income countries,,2011,0.9380000233650211
Low-income countries,,2012,0.939599990844727
Low-income countries,,2013,0.9422399997711178
Lower-middle-income countries,,1970,0.73361998796463
Lower-middle-income countries,,1971,0.7234899997711178
Lower-middle-income countries,,1972,0.7291399836540219
Lower-middle-income countries,,1973,0.744159996509552
Lower-middle-income countries,,1974,0.7321900129318241
Lower-middle-income countries,,1975,0.744040012359619
Lower-middle-income countries,,1976,0.74194997549057
Lower-middle-income countries,,1977,0.7578999996185299
Lower-middle-income countries,,1978,0.746079981327057
Lower-middle-income countries,,1979,0.748690009117126
Lower-middle-income countries,,1980,0.7586299777030941
Lower-middle-income countries,,1981,0.7708399891853329
Lower-middle-income countries,,1982,0.7835299968719479
Lower-middle-income countries,,1983,0.791530013084412
Lower-middle-income countries,,1984,0.7985200285911559
Lower-middle-income countries,,1985,0.7951899766922
Lower-middle-income countries,,1986,0.798200011253357
Lower-middle-income countries,,1987,0.788670003414154
Lower-middle-income countries,,1988,0.799610018730164
Lower-middle-income countries,,1989,0.816120028495789
Lower-middle-income countries,,1990,0.816200017929077
Lower-middle-income countries,,1991,0.8245199918746949
Lower-middle-income countries,,1992,0.829110026359558
Lower-middle-income countries,,1993,0.84375
Lower-middle-income countries,,1994,0.857209980487823
Lower-middle-income countries,,1995,0.853619992733002
Lower-middle-income countries,,1996,0.8604000210762021
Lower-middle-income countries,,1997,0.862349987030029
Lower-middle-income countries,,1998,0.860220015048981
Lower-middle-income countries,,1999,0.8704500198364259
Lower-middle-income countries,,2000,0.8834499716758729
Lower-middle-income countries,,2001,0.8941900134086609
Lower-middle-income countries,,2002,0.9016100168228149
Lower-middle-income countries,,2003,0.948199987411499
Lower-middle-income countries,,2004,0.940710008144379
Lower-middle-income countries,,2005,0.9384499788284301
Lower-middle-income countries,,2006,0.948599994182587
Lower-middle-income countries,,2007,0.957040011882782
Lower-middle-income countries,,2008,0.967090010643005
Lower-middle-income countries,,2009,0.9732300043106079
Lower-middle-income countries,,2010,0.978839993476868
Lower-middle-income countries,,2011,0.989449977874756
Lower-middle-income countries,,2012,0.9916200041770941
Lower-middle-income countries,,2013,0.9917600154876709
Luxembourg,LUX,1972,1.01460003852844
Luxembourg,LUX,1973,1.0217100381851199
Luxembourg,LUX,1974,1.00775003433228
Luxembourg,LUX,1975,1.00791001319885
Luxembourg,LUX,1976,1.00879001617432
Luxembourg,LUX,1977,1.0257500410079998
Luxembourg,LUX,1978,1.02260005474091
Luxembourg,LUX,1981,1.00308001041412
Luxembourg,LUX,1982,1.01563000679016
Luxembourg,LUX,1983,1.00261998176575
Luxembourg,LUX,1984,1.01030004024506
Luxembourg,LUX,1986,1.0147500038147
Luxembourg,LUX,1987,1.0208100080490101
Luxembourg,LUX,1988,1.0290299654007
Luxembourg,LUX,1999,1.01884996891022
Luxembourg,LUX,2000,1.0229400396347
Luxembourg,LUX,2001,1.0032000541687
Luxembourg,LUX,2002,1.00136995315552
Luxembourg,LUX,2003,1.00562000274658
Luxembourg,LUX,2004,1.00679004192352
Luxembourg,LUX,2005,1.00735998153687
Luxembourg,LUX,2006,1.00806999206543
Luxembourg,LUX,2007,1.00633001327515
Luxembourg,LUX,2008,1.00874996185303
Luxembourg,LUX,2010,1.01604998111725
Luxembourg,LUX,2011,1.0182199478149399
Luxembourg,LUX,2012,1.00539994239807
Luxembourg,LUX,2013,1.01455998420715
Macao,MAC,1990,0.9944700002670291
Macao,MAC,1992,0.987919986248016
Madagascar,MDG,1972,0.8849300146102909
Madagascar,MDG,1989,0.974709987640381
Madagascar,MDG,1990,0.987309992313385
Madagascar,MDG,1995,1.10891997814178
Madagascar,MDG,1996,1.00276005268097
Madagascar,MDG,1999,1.0081000328064
Madagascar,MDG,2000,1.0094200372695898
Madagascar,MDG,2001,1.01031005382538
Madagascar,MDG,2002,1.01084005832672
Madagascar,MDG,2003,1.00319004058838
Malawi,MWI,1999,0.966369986534119
Malawi,MWI,2002,0.970899999141693
Malawi,MWI,2004,1.03778994083405
Malawi,MWI,2005,1.03667998313904
Malawi,MWI,2006,1.04828000068665
Malawi,MWI,2007,1.0602200031280502
Malawi,MWI,2008,1.0489000082016
Malawi,MWI,2009,1.04018998146057
Malawi,MWI,2013,1.0360200405120799
Malawi,MWI,2014,1.03524005413055
Maldives,MDV,1997,0.9989600181579591
Maldives,MDV,1999,1.00137996673584
Maldives,MDV,2000,1.0082600116729699
Maldives,MDV,2001,1.0146800279617298
Maldives,MDV,2002,1.01554000377655
Maldives,MDV,2004,0.999880015850067
Maldives,MDV,2005,1.0034600496292099
Maldives,MDV,2006,0.995199978351593
Maldives,MDV,2007,1.0051300525665299
Maldives,MDV,2008,0.996789991855621
Maldives,MDV,2009,0.98513001203537
Mali,MLI,1971,0.606079995632172
Mali,MLI,1999,0.730220019817352
Mali,MLI,2002,0.7804999947547909
Mali,MLI,2003,0.78057998418808
Mali,MLI,2004,0.8530700206756591
Mali,MLI,2005,0.8060299754142758
Mali,MLI,2006,0.8227199912071229
Mali,MLI,2007,0.8334199786186222
Mali,MLI,2009,0.8487399816513058
Mali,MLI,2010,0.8614599704742428
Mali,MLI,2011,0.8738300204277042
Mali,MLI,2012,0.8796300292015079
Mali,MLI,2014,0.8956400156021121
Malta,MLT,1971,1.01260995864868
Malta,MLT,1972,0.991199970245361
Malta,MLT,1973,1.00183999538422
Malta,MLT,1974,1.0124100446700999
Malta,MLT,1975,1.00309002399445
Malta,MLT,1976,0.988669991493225
Malta,MLT,1977,1.00452995300293
Malta,MLT,1978,0.981689989566803
Malta,MLT,1979,0.986869990825653
Malta,MLT,1980,0.978269994258881
Malta,MLT,1981,0.972299993038177
Malta,MLT,1982,1.00375998020172
Malta,MLT,1983,0.9686400294303891
Malta,MLT,1984,0.9769300222396851
Malta,MLT,1985,0.977590024471283
Malta,MLT,1986,0.9879099726676941
Malta,MLT,1987,0.9892200231552121
Malta,MLT,1988,1.00243997573853
Malta,MLT,1989,1.00999999046326
Malta,MLT,1990,1.0115499496459999
Malta,MLT,1991,1.00313997268677
Malta,MLT,1992,0.994780004024506
Malta,MLT,1993,0.9914500117301941
Malta,MLT,1994,0.9940199851989749
Malta,MLT,1995,0.982230007648468
Malta,MLT,1996,1.0054399967193601
Malta,MLT,1997,1.0153499841690101
Malta,MLT,2011,0.895359992980957
Malta,MLT,2012,0.897840023040771
Malta,MLT,2013,0.9201899766922
Malta,MLT,2014,0.9505000114440921
Marshall Islands,MHL,2002,0.9883800148963929
Marshall Islands,MHL,2011,0.9939399957656859
Mauritania,MRT,1994,0.843400001525879
Mauritania,MRT,1995,0.851260006427765
Mauritania,MRT,1996,0.885640025138855
Mauritania,MRT,1998,0.9462599754333499
Mauritania,MRT,1999,0.967779994010925
Mauritania,MRT,2000,0.968729972839355
Mauritania,MRT,2001,0.96152001619339
Mauritania,MRT,2002,0.990239977836609
Mauritania,MRT,2003,1.00134003162384
Mauritania,MRT,2004,1.01579999923706
Mauritania,MRT,2005,1.0276900529861501
Mauritania,MRT,2006,1.02172005176544
Mauritania,MRT,2007,1.03008997440338
Mauritania,MRT,2008,1.04235994815826
Mauritania,MRT,2009,1.0338499546051
Mauritania,MRT,2010,1.03700995445251
Mauritania,MRT,2011,1.05006003379822
Mauritania,MRT,2012,1.0677700042724598
Mauritania,MRT,2013,1.04629004001617
Mauritania,MRT,2014,1.04698002338409
Mauritius,MUS,1972,1.00531005859375
Mauritius,MUS,1973,1.0007400512695301
Mauritius,MUS,1974,0.992709994316101
Mauritius,MUS,1975,0.98540997505188
Mauritius,MUS,1976,0.980159997940063
Mauritius,MUS,1977,0.975600004196167
Mauritius,MUS,1978,0.9768099784851071
Mauritius,MUS,1979,0.977940022945404
Mauritius,MUS,1980,0.9828699827194209
Mauritius,MUS,1981,0.9928699731826779
Mauritius,MUS,1982,0.990949988365173
Mauritius,MUS,1983,0.9916099905967709
Mauritius,MUS,1984,1.0003399848938
Mauritius,MUS,1985,1.00180995464325
Mauritius,MUS,1986,1.00504004955292
Mauritius,MUS,1987,1.00697004795074
Mauritius,MUS,1988,1.0108699798584
Mauritius,MUS,1989,1.01344001293182
Mauritius,MUS,1990,1.01262998580933
Mauritius,MUS,1991,1.01519000530243
Mauritius,MUS,1993,1.01306998729706
Mauritius,MUS,1994,1.00773000717163
Mauritius,MUS,1995,1.00740003585815
Mauritius,MUS,1996,1.00156998634338
Mauritius,MUS,1997,1.00116002559662
Mauritius,MUS,1998,1.00232005119324
Mauritius,MUS,1999,1.00566005706787
Mauritius,MUS,2000,1.00449001789093
Mauritius,MUS,2001,1.00907003879547
Mauritius,MUS,2002,1.01259005069733
Mauritius,MUS,2003,1.01801002025604
Mauritius,MUS,2004,1.01214003562927
Mauritius,MUS,2005,1.0101900100708001
Mauritius,MUS,2006,1.0123599767684899
Mauritius,MUS,2007,1.01302003860474
Mauritius,MUS,2008,1.0084300041198702
Mauritius,MUS,2009,1.01543998718262
Mauritius,MUS,2010,1.0212099552154499
Mauritius,MUS,2011,1.0240399837493899
Mauritius,MUS,2012,1.02019000053406
Mauritius,MUS,2013,1.02416002750397
Mauritius,MUS,2014,1.0233299732208299
Mexico,MEX,1971,0.9854000210762021
Mexico,MEX,1997,1.0008499622345
Mexico,MEX,1998,1.00303995609283
Mexico,MEX,1999,1.0083700418472301
Mexico,MEX,2000,1.00945997238159
Mexico,MEX,2001,1.00935995578766
Mexico,MEX,2002,1.0085699558258099
Mexico,MEX,2003,1.00750994682312
Mexico,MEX,2004,1.00727999210358
Mexico,MEX,2005,1.0053900480270401
Mexico,MEX,2006,1.00520002841949
Mexico,MEX,2007,1.00431001186371
Mexico,MEX,2008,1.0032000541687
Mexico,MEX,2009,1.0042599439621
Mexico,MEX,2010,1.00581002235413
Mexico,MEX,2011,1.0075900554656998
Mexico,MEX,2012,1.0083800554275502
Mexico,MEX,2013,1.00943005084991
Mexico,MEX,2014,1.0110000371933
Micronesia (country),FSM,2014,1.0257999897003198
Middle East and North Africa,,1970,0.607909977436066
Middle East and North Africa,,1971,0.606909990310669
Middle East and North Africa,,1972,0.634180009365082
Middle East and North Africa,,1973,0.649879992008209
Middle East and North Africa,,1974,0.656859993934631
Middle East and North Africa,,1975,0.6917700171470639
Middle East and North Africa,,1976,0.710030019283295
Middle East and North Africa,,1977,0.726610004901886
Middle East and North Africa,,1978,0.7400400042533871
Middle East and North Africa,,1979,0.72791999578476
Middle East and North Africa,,1980,0.7543799877166751
Middle East and North Africa,,1981,0.749279975891113
Middle East and North Africa,,1982,0.7657999992370609
Middle East and North Africa,,1983,0.7763400077819821
Middle East and North Africa,,1984,0.785090029239655
Middle East and North Africa,,1985,0.7955099940299991
Middle East and North Africa,,1986,0.807630002498627
Middle East and North Africa,,1987,0.8183299899101261
Middle East and North Africa,,1988,0.8323299884796139
Middle East and North Africa,,1989,0.8388400077819821
Middle East and North Africa,,1990,0.8548700213432309
Middle East and North Africa,,1991,0.871020019054413
Middle East and North Africa,,1992,0.8435800075531009
Middle East and North Africa,,1993,0.852840006351471
Middle East and North Africa,,1994,0.883620023727417
Middle East and North Africa,,1995,0.8675600290298459
Middle East and North Africa,,1996,0.90310001373291
Middle East and North Africa,,1997,0.9022600054740909
Middle East and North Africa,,1998,0.9077399969100949
Middle East and North Africa,,1999,0.9140800237655641
Middle East and North Africa,,2000,0.919809997081757
Middle East and North Africa,,2001,0.9225000143051151
Middle East and North Africa,,2002,0.927990019321442
Middle East and North Africa,,2003,0.934059977531433
Middle East and North Africa,,2004,0.938910007476807
Middle East and North Africa,,2005,0.936559975147247
Middle East and North Africa,,2006,0.94489997625351
Middle East and North Africa,,2007,0.9477199912071229
Middle East and North Africa,,2008,0.951889991760254
Middle East and North Africa,,2009,0.9527199864387509
Middle East and North Africa,,2010,0.9577400088310241
Middle East and North Africa,,2011,0.9585800170898441
Middle East and North Africa,,2012,0.965200006961823
Middle East and North Africa,,2013,0.9647600054740909
Middle East and North Africa (excluding high-income countries),,1970,0.599810004234314
Middle East and North Africa (excluding high-income countries),,1971,0.5989199876785279
Middle East and North Africa (excluding high-income countries),,1972,0.627250015735626
Middle East and North Africa (excluding high-income countries),,1973,0.643819987773895
Middle East and North Africa (excluding high-income countries),,1974,0.651520013809204
Middle East and North Africa (excluding high-income countries),,1975,0.6890100240707401
Middle East and North Africa (excluding high-income countries),,1976,0.7082999944686891
Middle East and North Africa (excluding high-income countries),,1977,0.725929975509644
Middle East and North Africa (excluding high-income countries),,1978,0.7406200170516971
Middle East and North Africa (excluding high-income countries),,1979,0.7276800274848941
Middle East and North Africa (excluding high-income countries),,1980,0.7547100186347958
Middle East and North Africa (excluding high-income countries),,1981,0.748179972171783
Middle East and North Africa (excluding high-income countries),,1982,0.76476001739502
Middle East and North Africa (excluding high-income countries),,1983,0.7746700048446659
Middle East and North Africa (excluding high-income countries),,1984,0.7827900052070621
Middle East and North Africa (excluding high-income countries),,1985,0.792720019817352
Middle East and North Africa (excluding high-income countries),,1986,0.8042700290679928
Middle East and North Africa (excluding high-income countries),,1987,0.815240025520325
Middle East and North Africa (excluding high-income countries),,1988,0.829689979553223
Middle East and North Africa (excluding high-income countries),,1989,0.836099982261658
Middle East and North Africa (excluding high-income countries),,1990,0.852859973907471
Middle East and North Africa (excluding high-income countries),,1991,0.869870007038116
Middle East and North Africa (excluding high-income countries),,1992,0.83924001455307
Middle East and North Africa (excluding high-income countries),,1993,0.84798002243042
Middle East and North Africa (excluding high-income countries),,1994,0.880469977855682
Middle East and North Africa (excluding high-income countries),,1995,0.8615000247955319
Middle East and North Africa (excluding high-income countries),,1996,0.899370014667511
Middle East and North Africa (excluding high-income countries),,1997,0.89723002910614
Middle East and North Africa (excluding high-income countries),,1998,0.902209997177124
Middle East and North Africa (excluding high-income countries),,1999,0.908320009708405
Middle East and North Africa (excluding high-income countries),,2000,0.914250016212463
Middle East and North Africa (excluding high-income countries),,2001,0.9169099926948551
Middle East and North Africa (excluding high-income countries),,2002,0.9227700233459469
Middle East and North Africa (excluding high-income countries),,2003,0.9290500283241271
Middle East and North Africa (excluding high-income countries),,2004,0.934419989585876
Middle East and North Africa (excluding high-income countries),,2005,0.931840002536774
Middle East and North Africa (excluding high-income countries),,2006,0.941269993782043
Middle East and North Africa (excluding high-income countries),,2007,0.944239974021912
Middle East and North Africa (excluding high-income countries),,2008,0.948329985141754
Middle East and North Africa (excluding high-income countries),,2009,0.947679996490479
Middle East and North Africa (excluding high-income countries),,2010,0.950980007648468
Middle East and North Africa (excluding high-income countries),,2011,0.950649976730347
Middle East and North Africa (excluding high-income countries),,2012,0.9554700255393979
Middle East and North Africa (excluding high-income countries),,2013,0.957920014858246
Middle-income countries,,1970,0.7604100108146671
Middle-income countries,,1971,0.750940024852753
Middle-income countries,,1972,0.7594299912452701
Middle-income countries,,1973,0.793850004673004
Middle-income countries,,1974,0.805069983005524
Middle-income countries,,1975,0.8246600031852719
Middle-income countries,,1976,0.8301799893379208
Middle-income countries,,1977,0.823520004749298
Middle-income countries,,1978,0.7988200187683109
Middle-income countries,,1979,0.796109974384308
Middle-income countries,,1980,0.803439974784851
Middle-income countries,,1981,0.812470018863678
Middle-income countries,,1982,0.815970003604889
Middle-income countries,,1983,0.8194699883461
Middle-income countries,,1984,0.82709002494812
Middle-income countries,,1985,0.8425099849700931
Middle-income countries,,1986,0.859539985656738
Middle-income countries,,1987,0.8676199913024899
Middle-income countries,,1988,0.877900004386902
Middle-income countries,,1989,0.8816300034523009
Middle-income countries,,1990,0.884230017662048
Middle-income countries,,1991,0.8849999904632572
Middle-income countries,,1992,0.887889981269836
Middle-income countries,,1993,0.8970699906349179
Middle-income countries,,1994,0.905659973621368
Middle-income countries,,1995,0.9071999788284301
Middle-income countries,,1996,0.913779973983765
Middle-income countries,,1997,0.917110025882721
Middle-income countries,,1998,0.918839991092682
Middle-income countries,,1999,0.9253399968147281
Middle-income countries,,2000,0.9314399957656859
Middle-income countries,,2001,0.935320019721985
Middle-income countries,,2002,0.938549995422363
Middle-income countries,,2003,0.9641500115394591
Middle-income countries,,2004,0.9603199958801271
Middle-income countries,,2005,0.958519995212555
Middle-income countries,,2006,0.965149998664856
Middle-income countries,,2007,0.970059990882874
Middle-income countries,,2008,0.9768900275230409
Middle-income countries,,2009,0.980319976806641
Middle-income countries,,2010,0.9836599826812741
Middle-income countries,,2011,0.98988002538681
Middle-income countries,,2012,0.9911900162696842
Middle-income countries,,2013,0.991029977798462
Moldova,MDA,2000,0.9899500012397769
Moldova,MDA,2001,0.97639000415802
Moldova,MDA,2002,0.9954800009727479
Moldova,MDA,2003,0.991129994392395
Moldova,MDA,2004,0.9970300197601322
Moldova,MDA,2005,0.9947199821472171
Moldova,MDA,2006,1.00202000141144
Moldova,MDA,2007,0.990639984607697
Moldova,MDA,2008,0.987089991569519
Moldova,MDA,2009,0.986519992351532
Moldova,MDA,2010,0.997370004653931
Moldova,MDA,2011,0.991209983825684
Moldova,MDA,2012,0.9976999759674069
Moldova,MDA,2013,0.999639987945557
Moldova,MDA,2014,0.995500028133392
Mongolia,MNG,1995,1.02063000202179
Mongolia,MNG,1996,1.01428997516632
Mongolia,MNG,1997,1.02787005901337
Mongolia,MNG,1998,1.03094005584717
Mongolia,MNG,1999,1.02067005634308
Mongolia,MNG,2000,1.02172994613647
Mongolia,MNG,2001,1.02725994586945
Mongolia,MNG,2002,1.0226299762725801
Mongolia,MNG,2003,1.01341998577118
Mongolia,MNG,2004,1.00048995018005
Mongolia,MNG,2005,1.01384997367859
Mongolia,MNG,2006,1.01385998725891
Mongolia,MNG,2007,1.00262999534607
Mongolia,MNG,2008,0.9945799708366391
Mongolia,MNG,2009,0.993480026721954
Mongolia,MNG,2010,0.9882000088691708
Mongolia,MNG,2011,0.98760998249054
Mongolia,MNG,2012,0.9866099953651429
Mongolia,MNG,2013,0.983370006084442
Mongolia,MNG,2014,0.9869999885559079
Montenegro,MNE,2003,0.9995200037956241
Montenegro,MNE,2005,0.998300015926361
Montenegro,MNE,2006,0.9893900156021121
Montenegro,MNE,2007,0.993860006332397
Montenegro,MNE,2008,0.992439985275269
Montenegro,MNE,2011,1.0047199726104699
Montenegro,MNE,2012,1.0019600391387902
Montenegro,MNE,2015,0.986679971218109
Morocco,MAR,1975,0.5920000076293951
Morocco,MAR,1976,0.6140599846839899
Morocco,MAR,1977,0.6007199883461
Morocco,MAR,1978,0.604759991168976
Morocco,MAR,1979,0.611829996109009
Morocco,MAR,1980,0.6188300251960749
Morocco,MAR,1981,0.629960000514984
Morocco,MAR,1982,0.6426900029182429
Morocco,MAR,1983,0.6547499895095831
Morocco,MAR,1984,0.657649993896484
Morocco,MAR,1985,0.661050021648407
Morocco,MAR,1986,0.662620007991791
Morocco,MAR,1987,0.666740000247955
Morocco,MAR,1988,0.673479974269867
Morocco,MAR,1989,0.68121999502182
Morocco,MAR,1990,0.695309996604919
Morocco,MAR,1991,0.701200008392334
Morocco,MAR,1992,0.7138599753379821
Morocco,MAR,1993,0.725350022315979
Morocco,MAR,1994,0.7432100176811222
Morocco,MAR,1995,0.759419977664948
Morocco,MAR,1996,0.7747200131416321
Morocco,MAR,1997,0.7876899838447571
Morocco,MAR,1998,0.8263499736785892
Morocco,MAR,1999,0.8252500295639041
Morocco,MAR,2000,0.864709973335266
Morocco,MAR,2001,0.895420014858246
Morocco,MAR,2002,0.9288600087165829
Morocco,MAR,2003,0.9392099976539608
Morocco,MAR,2004,0.942650020122528
Morocco,MAR,2005,0.947979986667633
Morocco,MAR,2006,0.951129972934723
Morocco,MAR,2007,0.95728999376297
Morocco,MAR,2008,0.9640200138092041
Morocco,MAR,2009,0.98198002576828
Morocco,MAR,2010,0.9852499961853031
Morocco,MAR,2011,0.990220010280609
Morocco,MAR,2012,0.9916700124740601
Morocco,MAR,2013,0.992489993572235
Morocco,MAR,2014,0.993359982967377
Mozambique,MOZ,1973,0.535369992256165
Mozambique,MOZ,1979,0.8228300213813778
Mozambique,MOZ,1981,0.8547300100326541
Mozambique,MOZ,1982,0.865339994430542
Mozambique,MOZ,1983,0.8042700290679928
Mozambique,MOZ,1985,0.834389984607697
Mozambique,MOZ,1986,0.83745002746582
Mozambique,MOZ,1987,0.833469986915588
Mozambique,MOZ,1989,0.814710021018982
Mozambique,MOZ,1991,0.777530014514923
Mozambique,MOZ,1992,0.778620004653931
Mozambique,MOZ,1993,0.76282000541687
Mozambique,MOZ,1994,0.7553899884223941
Mozambique,MOZ,1995,0.7578700184822079
Mozambique,MOZ,1998,0.771719992160797
Mozambique,MOZ,1999,0.7926700115203861
Mozambique,MOZ,2000,0.8126099705696109
