Entity,Code,Year,Research and development expenditure (% of GDP)
New Zealand,NZL,2001,1.10028994083405
New Zealand,NZL,2003,1.14748001098633
New Zealand,NZL,2005,1.11711001396179
New Zealand,NZL,2007,1.16113996505737
New Zealand,NZL,2009,1.26156997680664
New Zealand,NZL,2011,1.24821996688843
New Zealand,NZL,2013,1.17160999774933
Nicaragua,NIC,1997,0.0650999993085861
Nicaragua,NIC,2002,0.0349299982190132
Nigeria,NGA,2007,0.218960002064705
North America,,1996,2.38218301759839
North America,,1997,2.41006213433191
North America,,1998,2.44579836078552
North America,,1999,2.49032472228022
North America,,2000,2.56979752310357
North America,,2001,2.5991726035914
North America,,2002,2.51347766760754
North America,,2003,2.51170096759278
North America,,2004,2.45302200123345
North America,,2005,2.46310775163105
North America,,2006,2.49820698568698
North America,,2007,2.56051199471998
North America,,2008,2.6799783609903
North America,,2009,2.7397131511028
North America,,2010,2.65157457487923
North America,,2011,2.66227349559697
North America,,2012,2.6046333871437
North America,,2013,2.62166967714444
North Macedonia,MKD,1997,0.377730011940002
North Macedonia,MKD,1998,0.42960000038147
North Macedonia,MKD,1999,0.345099985599518
North Macedonia,MKD,2000,0.418879985809326
North Macedonia,MKD,2001,0.293099999427795
North Macedonia,MKD,2002,0.244609996676445
North Macedonia,MKD,2003,0.210639998316765
North Macedonia,MKD,2004,0.232370004057884
North Macedonia,MKD,2006,0.193729996681213
North Macedonia,MKD,2007,0.170929998159409
North Macedonia,MKD,2008,0.223580002784729
North Macedonia,MKD,2009,0.196789994835854
North Macedonia,MKD,2010,0.216340005397797
North Macedonia,MKD,2011,0.222760006785393
North Macedonia,MKD,2012,0.326759994029999
North Macedonia,MKD,2013,0.440990000963211
Norway,NOR,1997,1.59352004528046
Norway,NOR,1999,1.60532999038696
Norway,NOR,2001,1.56230998039246
Norway,NOR,2002,1.63057994842529
Norway,NOR,2003,1.68035995960236
Norway,NOR,2004,1.54506003856659
Norway,NOR,2005,1.48317003250122
Norway,NOR,2006,1.45597994327545
Norway,NOR,2007,1.56477999687195
Norway,NOR,2008,1.55550003051758
Norway,NOR,2009,1.72385001182556
Norway,NOR,2010,1.65086996555328
Norway,NOR,2011,1.62753999233246
Norway,NOR,2012,1.62023997306824
Norway,NOR,2013,1.65367996692657
Norway,NOR,2014,1.71022999286652
OECD members,,1996,2.13278757320338
OECD members,,1997,2.1498907201425
OECD members,,1998,2.16671254168783
OECD members,,1999,2.23567028216824
OECD members,,2000,2.28439106359253
OECD members,,2001,2.31486310149561
OECD members,,2002,2.25713443565783
OECD members,,2003,2.24766630300041
OECD members,,2004,2.19900747476454
OECD members,,2005,2.21418630047189
OECD members,,2006,2.2375711332841
OECD members,,2007,2.23864981654871
OECD members,,2008,2.32311240562024
OECD members,,2009,2.40368030820086
OECD members,,2010,2.3648236555198
OECD members,,2011,2.39396966720795
OECD members,,2012,2.41710046409196
OECD members,,2013,2.40445973550841
Oman,OMN,2011,0.136449992656708
Oman,OMN,2012,0.209319993853569
Oman,OMN,2013,0.170870006084442
Pakistan,PAK,1997,0.15565000474453
Pakistan,PAK,1998,0.109190002083778
Pakistan,PAK,1999,0.115900002419949
Pakistan,PAK,2000,0.128279998898506
Pakistan,PAK,2001,0.166700005531311
Pakistan,PAK,2002,0.21976999938488
Pakistan,PAK,2005,0.436890006065369
Pakistan,PAK,2007,0.632499992847443
Pakistan,PAK,2009,0.448060005903244
Pakistan,PAK,2011,0.329169988632202
Pakistan,PAK,2013,0.292939990758896
Panama,PAN,1996,0.328339993953705
Panama,PAN,1997,0.316709995269775
Panama,PAN,1998,0.285059988498688
Panama,PAN,1999,0.2880499958992
Panama,PAN,2000,0.383980005979538
Panama,PAN,2001,0.3819600045681
Panama,PAN,2002,0.362329989671707
Panama,PAN,2003,0.339980006217957
Panama,PAN,2004,0.239789992570877
Panama,PAN,2005,0.245460003614426
Panama,PAN,2006,0.249170005321503
Panama,PAN,2007,0.183219999074936
Panama,PAN,2008,0.192729994654655
Panama,PAN,2009,0.138170003890991
Panama,PAN,2010,0.14767000079155
Panama,PAN,2011,0.180399999022484
Panama,PAN,2012,0.0802500024437904
Panama,PAN,2013,0.0663599967956543
Paraguay,PRY,2001,0.0742700025439262
Paraguay,PRY,2002,0.0852499976754189
Paraguay,PRY,2003,0.0716300010681152
Paraguay,PRY,2004,0.0726599991321564
Paraguay,PRY,2005,0.0748699977993965
Paraguay,PRY,2008,0.0547199994325638
Paraguay,PRY,2011,0.0567100010812283
Paraguay,PRY,2012,0.0881600007414818
Peru,PER,1997,0.0855299979448318
Peru,PER,1998,0.102509997785091
Peru,PER,1999,0.100189998745918
Peru,PER,2000,0.114349998533726
Peru,PER,2001,0.111910000443459
Peru,PER,2002,0.106810003519058
Peru,PER,2003,0.107579998672009
Peru,PER,2004,0.155949994921684
Philippines,PHL,2002,0.137429997324944
Philippines,PHL,2003,0.129940003156662
Philippines,PHL,2005,0.111429996788502
Philippines,PHL,2007,0.10963000357151
Philippines,PHL,2009,0.11395999789238
Philippines,PHL,2011,0.117260001599789
Philippines,PHL,2013,0.137879997491837
Poland,POL,1996,0.652040004730225
Poland,POL,1997,0.650529980659485
Poland,POL,1998,0.66483998298645
Poland,POL,1999,0.687849998474121
Poland,POL,2000,0.642019987106323
Poland,POL,2001,0.622839987277985
Poland,POL,2002,0.557850003242493
Poland,POL,2003,0.538839995861053
Poland,POL,2004,0.555939972400665
Poland,POL,2005,0.565989971160889
Poland,POL,2006,0.553210020065308
Poland,POL,2007,0.562279999256134
Poland,POL,2008,0.603309988975525
Poland,POL,2009,0.666000008583069
Poland,POL,2010,0.720809996128082
Poland,POL,2011,0.746010005474091
Poland,POL,2012,0.881089985370636
Poland,POL,2013,0.870819985866547
Poland,POL,2014,0.940500020980835
Portugal,PRT,1996,0.549499988555908
Portugal,PRT,1997,0.56360000371933
Portugal,PRT,1998,0.624679982662201
Portugal,PRT,1999,0.680999994277954
Portugal,PRT,2000,0.721270024776459
Portugal,PRT,2001,0.764519989490509
Portugal,PRT,2002,0.721449971199036
Portugal,PRT,2003,0.697589993476868
Portugal,PRT,2004,0.728709995746613
Portugal,PRT,2005,0.757070004940033
Portugal,PRT,2006,0.95455002784729
Portugal,PRT,2007,1.12426996231079
Portugal,PRT,2008,1.44519996643066
Portugal,PRT,2009,1.57973003387451
Portugal,PRT,2010,1.5325700044632
Portugal,PRT,2011,1.45683002471924
Portugal,PRT,2012,1.377769947052
Portugal,PRT,2013,1.32641005516052
Portugal,PRT,2014,1.28519999980927
Post-demographic dividend,,1996,2.19144090018365
Post-demographic dividend,,1997,2.21561888891589
Post-demographic dividend,,1998,2.22403625348641
Post-demographic dividend,,1999,2.29247513673784
Post-demographic dividend,,2000,2.35749739144085
Post-demographic dividend,,2001,2.38718283312866
Post-demographic dividend,,2002,2.32931741621389
Post-demographic dividend,,2003,2.31667608536737
Post-demographic dividend,,2004,2.26778490251602
Post-demographic dividend,,2005,2.29140283265801
Post-demographic dividend,,2006,2.31928994741189
Post-demographic dividend,,2007,2.33275323564791
Post-demographic dividend,,2008,2.420965277255
Post-demographic dividend,,2009,2.49169863191747
Post-demographic dividend,,2010,2.46072935853807
Post-demographic dividend,,2011,2.49401632826874
Post-demographic dividend,,2012,2.51764113043418
Post-demographic dividend,,2013,2.50397936851811
Puerto Rico,PRI,2009,0.451310008764267
Puerto Rico,PRI,2013,0.435680001974106
Qatar,QAT,2012,0.469909995794296
Romania,ROU,1996,0.705429971218109
Romania,ROU,1997,0.579219996929169
Romania,ROU,1998,0.492080003023148
Romania,ROU,1999,0.395790010690689
Romania,ROU,2000,0.364450007677078
Romania,ROU,2001,0.388200014829636
Romania,ROU,2002,0.376329988241196
Romania,ROU,2003,0.383410006761551
Romania,ROU,2004,0.38306999206543
Romania,ROU,2005,0.407469987869263
Romania,ROU,2006,0.451229989528656
Romania,ROU,2007,0.520569980144501
Romania,ROU,2008,0.568409979343414
Romania,ROU,2009,0.461670011281967
Romania,ROU,2010,0.452060014009476
Romania,ROU,2011,0.493160009384155
Romania,ROU,2012,0.481449991464615
Romania,ROU,2013,0.386579990386963
Romania,ROU,2014,0.383370012044907
Russia,RUS,1996,0.965929985046387
Russia,RUS,1997,1.04374003410339
Russia,RUS,1998,0.953840017318726
Russia,RUS,1999,0.996240019798279
Russia,RUS,2000,1.04983997344971
Russia,RUS,2001,1.17693996429443
Russia,RUS,2002,1.24782001972198
Russia,RUS,2003,1.28603994846344
Russia,RUS,2004,1.15132999420166
Russia,RUS,2005,1.06797003746033
Russia,RUS,2006,1.07293999195099
Russia,RUS,2007,1.11610996723175
Russia,RUS,2008,1.04435002803802
Russia,RUS,2009,1.2519199848175
Russia,RUS,2010,1.13020002841949
Russia,RUS,2011,1.09069001674652
Russia,RUS,2012,1.12562000751495
Russia,RUS,2013,1.13278996944427
Russia,RUS,2014,1.18691003322601
Saint Lucia,LCA,1998,0.765879988670349
Saint Lucia,LCA,1999,0.364399999380112
Saint Vincent and the Grenadines,VCT,2001,0.0430600009858608
Saint Vincent and the Grenadines,VCT,2002,0.120279997587204
Saudi Arabia,SAU,2003,0.0626899972558022
Saudi Arabia,SAU,2004,0.0531499981880188
Saudi Arabia,SAU,2005,0.0423000007867813
Saudi Arabia,SAU,2006,0.0424499996006489
Saudi Arabia,SAU,2007,0.0452100001275539
Saudi Arabia,SAU,2008,0.0490199998021126
Saudi Arabia,SAU,2009,0.0733800008893013
Senegal,SEN,2008,0.368339985609055
Senegal,SEN,2010,0.540859997272491
Serbia,SRB,1997,0.754040002822876
Serbia,SRB,1998,0.801349997520447
Serbia,SRB,1999,0.997179985046387
Serbia,SRB,2000,0.898069977760315
Serbia,SRB,2001,0.321189999580383
Serbia,SRB,2002,0.679530024528503
Serbia,SRB,2003,0.521380007266998
Serbia,SRB,2004,0.30443999171257
Serbia,SRB,2005,0.416850000619888
Serbia,SRB,2006,0.466780006885529
Serbia,SRB,2007,0.350360006093979
Serbia,SRB,2008,0.373100012540817
Serbia,SRB,2009,0.866129994392395
Serbia,SRB,2010,0.744270026683807
Serbia,SRB,2011,0.724389970302582
Serbia,SRB,2012,0.906910002231598
Serbia,SRB,2013,0.726840019226074
Serbia,SRB,2014,0.775770008563995
Seychelles,SYC,2001,0.425249993801117
Seychelles,SYC,2002,0.407070010900497
Seychelles,SYC,2003,0.411830008029938
Seychelles,SYC,2004,0.346579998731613
Seychelles,SYC,2005,0.302089989185333
Singapore,SGP,1996,1.31843996047974
Singapore,SGP,1997,1.41507995128632
Singapore,SGP,1998,1.73749995231628
Singapore,SGP,1999,1.81628000736237
Singapore,SGP,2000,1.8215399980545
Singapore,SGP,2001,2.02076005935669
Singapore,SGP,2002,2.06806993484497
Singapore,SGP,2003,2.02636003494263
Singapore,SGP,2004,2.10458993911743
Singapore,SGP,2005,2.16067004203796
Singapore,SGP,2006,2.13328003883362
Singapore,SGP,2007,2.33699011802673
Singapore,SGP,2008,2.62082004547119
Singapore,SGP,2009,2.15925002098084
Singapore,SGP,2010,2.01296997070313
Singapore,SGP,2011,2.15054988861084
Singapore,SGP,2012,1.99946999549866
Singapore,SGP,2013,2.00047993659973
Singapore,SGP,2014,2.18578004837036
Slovakia,SVK,1996,0.892920017242432
Slovakia,SVK,1997,1.05282998085022
Slovakia,SVK,1998,0.766110002994537
Slovakia,SVK,1999,0.645560026168823
Slovakia,SVK,2000,0.639270007610321
Slovakia,SVK,2001,0.625649988651276
Slovakia,SVK,2002,0.563889980316162
Slovakia,SVK,2003,0.562470018863678
Slovakia,SVK,2004,0.501489996910095
Slovakia,SVK,2005,0.495620012283325
Slovakia,SVK,2006,0.477030009031296
Slovakia,SVK,2007,0.449440002441406
Slovakia,SVK,2008,0.463180005550385
Slovakia,SVK,2009,0.47477000951767
Slovakia,SVK,2010,0.617879986763
Slovakia,SVK,2011,0.66499000787735
Slovakia,SVK,2012,0.808099985122681
Slovakia,SVK,2013,0.82735002040863
Slovakia,SVK,2014,0.88621997833252
Slovenia,SVN,1996,1.2663300037384
Slovenia,SVN,1997,1.24726998806
Slovenia,SVN,1998,1.30637001991272
Slovenia,SVN,1999,1.33814001083374
Slovenia,SVN,2000,1.35629999637604
Slovenia,SVN,2001,1.4677300453186
Slovenia,SVN,2002,1.43873000144958
Slovenia,SVN,2003,1.24528002738953
Slovenia,SVN,2004,1.36805999279022
Slovenia,SVN,2005,1.41228997707367
Slovenia,SVN,2006,1.53290998935699
Slovenia,SVN,2007,1.42382001876831
Slovenia,SVN,2008,1.6256400346756
Slovenia,SVN,2009,1.81629002094269
Slovenia,SVN,2010,2.05763006210327
Slovenia,SVN,2011,2.42357993125916
Slovenia,SVN,2012,2.57946991920471
Slovenia,SVN,2013,2.60392999649048
Slovenia,SVN,2014,2.386470079422
South Africa,ZAF,1997,0.583549976348877
South Africa,ZAF,2001,0.715780019760132
South Africa,ZAF,2003,0.7605100274086
South Africa,ZAF,2004,0.81334000825882
South Africa,ZAF,2005,0.863150000572205
South Africa,ZAF,2006,0.898150026798248
South Africa,ZAF,2007,0.882870018482208
South Africa,ZAF,2008,0.888159990310669
South Africa,ZAF,2009,0.835619986057281
South Africa,ZAF,2010,0.737039983272552
South Africa,ZAF,2011,0.734200000762939
South Africa,ZAF,2012,0.731679975986481
South Asia,,1996,0.612854799226192
South Asia,,1997,0.607078092854199
South Asia,,1998,0.616744384635392
South Asia,,1999,0.639750652036852
South Asia,,2000,0.637561768445716
South Asia,,2001,0.644926826931382
South Asia,,2002,0.646883123120707
South Asia,,2003,0.706889986991882
South Asia,,2004,0.727945637801126
South Asia,,2005,0.762752961119304
South Asia,,2006,0.779028801341035
South Asia,,2007,0.773180894647946
South Asia,,2008,0.80957140164129
South Asia,,2009,0.773149627922701
South Asia,,2010,0.771225481751102
South Asia,,2011,0.77053047114129
South Asia (IDA & IBRD),,1996,0.612854799226192
South Asia (IDA & IBRD),,1997,0.607078092854199
South Asia (IDA & IBRD),,1998,0.616744384635392
South Asia (IDA & IBRD),,1999,0.639750652036852
South Asia (IDA & IBRD),,2000,0.637561768445716
South Asia (IDA & IBRD),,2001,0.644926826931382
South Asia (IDA & IBRD),,2002,0.646883123120707
South Asia (IDA & IBRD),,2003,0.706889986991882
South Asia (IDA & IBRD),,2004,0.727945637801126
South Asia (IDA & IBRD),,2005,0.762752961119304
South Asia (IDA & IBRD),,2006,0.779028801341035
South Asia (IDA & IBRD),,2007,0.773180894647946
South Asia (IDA & IBRD),,2008,0.80957140164129
South Asia (IDA & IBRD),,2009,0.773149627922701
South Asia (IDA & IBRD),,2010,0.771225481751102
South Asia (IDA & IBRD),,2011,0.77053047114129
South Korea,KOR,1996,2.24096989631653
South Korea,KOR,1997,2.28548002243042
South Korea,KOR,1998,2.14864993095398
South Korea,KOR,1999,2.06207990646362
South Korea,KOR,2000,2.18022990226746
South Korea,KOR,2001,2.34107995033264
South Korea,KOR,2002,2.27380990982056
South Korea,KOR,2003,2.35150003433228
South Korea,KOR,2004,2.53248000144959
South Korea,KOR,2005,2.62616991996765
South Korea,KOR,2006,2.83066010475159
South Korea,KOR,2007,3.0003399848938
South Korea,KOR,2008,3.12344002723694
South Korea,KOR,2009,3.2932300567627
South Korea,KOR,2010,3.46593999862671
South Korea,KOR,2011,3.74361991882324
South Korea,KOR,2012,4.0255298614502
South Korea,KOR,2013,4.14851999282837
South Korea,KOR,2014,4.29162979125977
Spain,ESP,1996,0.789489984512329
Spain,ESP,1997,0.779640018939972
Spain,ESP,1998,0.851019978523254
Spain,ESP,1999,0.840520024299622
Spain,ESP,2000,0.88494998216629
Spain,ESP,2001,0.890190005302429
Spain,ESP,2002,0.960049986839294
Spain,ESP,2003,1.02218997478485
Spain,ESP,2004,1.03849005699158
Spain,ESP,2005,1.09577000141144
Spain,ESP,2006,1.17218005657196
Spain,ESP,2007,1.23448002338409
Spain,ESP,2008,1.31708002090454
Spain,ESP,2009,1.35136997699738
Spain,ESP,2010,1.34965002536774
Spain,ESP,2011,1.32512998580933
Spain,ESP,2012,1.28410995006561
Spain,ESP,2013,1.26172995567322
Spain,ESP,2014,1.23138999938965
Sri Lanka,LKA,1996,0.183559998869896
Sri Lanka,LKA,2000,0.143920004367828
Sri Lanka,LKA,2004,0.182099997997284
Sri Lanka,LKA,2006,0.174199998378754
Sri Lanka,LKA,2008,0.114440001547337
Sri Lanka,LKA,2010,0.136869996786118
Sri Lanka,LKA,2013,0.100809998810291
Sub-Saharan Africa,,2007,0.498652846646922
Sub-Saharan Africa (IDA & IBRD),,2007,0.498652846646922
Sub-Saharan Africa (excluding high income),,2007,0.498652846646922
Sudan,SDN,1999,0.530070006847382
Sudan,SDN,2000,0.472770005464554
Sudan,SDN,2001,0.446859985589981
Sudan,SDN,2002,0.395090013742447
Sudan,SDN,2003,0.339819997549057
Sudan,SDN,2004,0.29585999250412
Sudan,SDN,2005,0.298440009355545
Sweden,SWE,1997,3.31936001777649
Sweden,SWE,1999,3.42158007621765
Sweden,SWE,2001,3.91382002830505
Sweden,SWE,2003,3.61437010765076
Sweden,SWE,2004,3.3913300037384
Sweden,SWE,2005,3.38700008392334
Sweden,SWE,2006,3.50031995773315
Sweden,SWE,2007,3.25660991668701
Sweden,SWE,2008,3.49524998664856
Sweden,SWE,2009,3.44965004920959
Sweden,SWE,2010,3.21612000465393
Sweden,SWE,2011,3.24918007850647
Sweden,SWE,2012,3.28133988380432
Sweden,SWE,2013,3.30605006217957
Sweden,SWE,2014,3.1609001159668
Switzerland,CHE,1996,2.4520800113678
Switzerland,CHE,2000,2.32682991027832
Switzerland,CHE,2004,2.67691993713379
Switzerland,CHE,2008,2.72857999801636
Switzerland,CHE,2012,2.96661996841431
Tajikistan,TJK,2001,0.0895299986004829
Tajikistan,TJK,2002,0.0706799998879433
Tajikistan,TJK,2003,0.0688999965786934
Tajikistan,TJK,2004,0.0669699981808662
Tajikistan,TJK,2005,0.0957000032067299
Tajikistan,TJK,2006,0.107320003211498
Tajikistan,TJK,2007,0.067780002951622
Tajikistan,TJK,2008,0.0698300004005432
Tajikistan,TJK,2009,0.0857700034976006
Tajikistan,TJK,2010,0.089139997959137
Tajikistan,TJK,2011,0.121480002999306
Tajikistan,TJK,2012,0.114200003445148
Tajikistan,TJK,2013,0.117700003087521
Tanzania,TZA,2007,0.339940011501312
Tanzania,TZA,2010,0.380250006914139
Tanzania,TZA,2013,0.529240012168884
Thailand,THA,1996,0.119180001318455
Thailand,THA,1997,0.102140001952648
Thailand,THA,1999,0.248359993100166
Thailand,THA,2000,0.244709998369217
Thailand,THA,2001,0.252310007810593
Thailand,THA,2002,0.23055000603199
Thailand,THA,2003,0.245340004563332
Thailand,THA,2004,0.238289996981621
Thailand,THA,2005,0.218889996409416
Thailand,THA,2006,0.232710003852844
Thailand,THA,2007,0.200800001621246
Thailand,THA,2009,0.234659999608994
Thailand,THA,2011,0.361669987440109
Thailand,THA,2014,0.482859998941422
Togo,TGO,2010,0.253490000963211
Togo,TGO,2012,0.220829993486404
Togo,TGO,2014,0.26952001452446
Trinidad and Tobago,TTO,1996,0.103249996900558
Trinidad and Tobago,TTO,1997,0.115529999136925
Trinidad and Tobago,TTO,1998,0.127149999141693
Trinidad and Tobago,TTO,1999,0.122919999063015
Trinidad and Tobago,TTO,2000,0.126139998435974
Trinidad and Tobago,TTO,2001,0.117619998753071
Trinidad and Tobago,TTO,2002,0.129329994320869
Trinidad and Tobago,TTO,2003,0.112549997866154
Trinidad and Tobago,TTO,2004,0.111529998481274
Trinidad and Tobago,TTO,2005,0.0939600020647049
Trinidad and Tobago,TTO,2006,0.0552599988877773
Trinidad and Tobago,TTO,2007,0.045889999717474
Trinidad and Tobago,TTO,2008,0.0307199992239475
Trinidad and Tobago,TTO,2009,0.0566500015556812
Trinidad and Tobago,TTO,2010,0.0502500012516975
Trinidad and Tobago,TTO,2011,0.0419300012290478
Trinidad and Tobago,TTO,2012,0.045889999717474
Trinidad and Tobago,TTO,2013,0.0520699992775917
Trinidad and Tobago,TTO,2014,0.0781600028276443
Tunisia,TUN,2002,0.543020009994507
Tunisia,TUN,2003,0.650430023670197
Tunisia,TUN,2004,0.730949997901917
Tunisia,TUN,2005,0.7119500041008
Tunisia,TUN,2006,0.677259981632233
Tunisia,TUN,2007,0.66550999879837
Tunisia,TUN,2008,0.639400005340576
Tunisia,TUN,2009,0.706439971923828
Tunisia,TUN,2010,0.690259993076324
Tunisia,TUN,2011,0.707599997520447
Tunisia,TUN,2012,0.680739998817444
Tunisia,TUN,2013,0.661140024662018
Tunisia,TUN,2014,0.641030013561249
Turkey,TUR,1996,0.451590001583099
Turkey,TUR,1997,0.491690009832382
Turkey,TUR,1998,0.370950013399124
Turkey,TUR,1999,0.467669993638992
Turkey,TUR,2000,0.479090005159378
Turkey,TUR,2001,0.53779000043869
Turkey,TUR,2002,0.525940001010895
Turkey,TUR,2003,0.483110010623932
Turkey,TUR,2004,0.518310010433197
Turkey,TUR,2005,0.591040015220642
Turkey,TUR,2006,0.580160021781921
Turkey,TUR,2007,0.722410023212433
Turkey,TUR,2008,0.725179970264435
Turkey,TUR,2009,0.849020004272461
Turkey,TUR,2010,0.843429982662201
Turkey,TUR,2011,0.859529972076416
Turkey,TUR,2012,0.92195999622345
Turkey,TUR,2013,0.944769978523254
Turkey,TUR,2014,1.00713002681732
Uganda,UGA,2002,0.367559999227524
Uganda,UGA,2003,0.25611999630928
Uganda,UGA,2004,0.260560005903244
Uganda,UGA,2005,0.215139999985695
Uganda,UGA,2006,0.300330013036728
Uganda,UGA,2007,0.388209998607636
Uganda,UGA,2008,0.326319992542267
Uganda,UGA,2009,0.359059989452362
Uganda,UGA,2010,0.475670009851456
Ukraine,UKR,1997,1.19229996204376
Ukraine,UKR,1998,1.06992995738983
Ukraine,UKR,1999,0.96968001127243
Ukraine,UKR,2000,0.962130010128021
Ukraine,UKR,2001,1.02329003810883
Ukraine,UKR,2002,0.998199999332428
Ukraine,UKR,2003,1.11178994178772
Ukraine,UKR,2004,1.08151996135712
Ukraine,UKR,2005,1.16895997524261
Ukraine,UKR,2006,0.949079990386963
Ukraine,UKR,2007,0.853190004825592
Ukraine,UKR,2008,0.846440017223358
Ukraine,UKR,2009,0.856440007686615
Ukraine,UKR,2010,0.830980002880096
Ukraine,UKR,2011,0.737800002098084
Ukraine,UKR,2012,0.751670002937317
Ukraine,UKR,2013,0.761749982833862
Ukraine,UKR,2014,0.658720016479492
United Arab Emirates,ARE,2011,0.489199995994568
United Arab Emirates,ARE,2014,0.699999988079071
United Kingdom,GBR,1996,1.71173000335693
United Kingdom,GBR,1997,1.65894997119904
United Kingdom,GBR,1998,1.66516995429993
United Kingdom,GBR,1999,1.74959003925323
United Kingdom,GBR,2000,1.72425997257233
United Kingdom,GBR,2001,1.71373999118805
United Kingdom,GBR,2002,1.71512997150421
United Kingdom,GBR,2003,1.67197000980377
United Kingdom,GBR,2004,1.61325001716614
United Kingdom,GBR,2005,1.62964999675751
United Kingdom,GBR,2006,1.64955997467041
United Kingdom,GBR,2007,1.68412005901337
United Kingdom,GBR,2008,1.6873699426651
United Kingdom,GBR,2009,1.74080002307892
United Kingdom,GBR,2010,1.69471001625061
United Kingdom,GBR,2011,1.69064998626709
United Kingdom,GBR,2012,1.62178003787994
United Kingdom,GBR,2013,1.66431999206543
United Kingdom,GBR,2014,1.70069003105164
United States,USA,1996,2.44181990623474
United States,USA,1997,2.47091007232666
United States,USA,1998,2.49675011634827
United States,USA,1999,2.54173994064331
United States,USA,2000,2.62050008773804
United States,USA,2001,2.63832998275757
United States,USA,2002,2.54967999458313
United States,USA,2003,2.55286002159119
United States,USA,2004,2.48995995521545
United States,USA,2005,2.50600004196167
United States,USA,2006,2.55001997947693
United States,USA,2007,2.62692999839783
United States,USA,2008,2.76682996749878
United States,USA,2009,2.81859993934631
United States,USA,2010,2.74045991897583
United States,USA,2011,2.76290988922119
United States,USA,2012,2.69796991348267
United States,USA,2013,2.72528004646301
Upper middle income,,1996,0.494886553738123
Upper middle income,,1997,0.538052537521263
Upper middle income,,1999,0.575647094904748
Upper middle income,,2000,0.675993761188331
Upper middle income,,2001,0.716084214676873
Upper middle income,,2002,0.775730065159469
Upper middle income,,2003,0.820469985863163
Upper middle income,,2004,0.847703551882897
Upper middle income,,2005,0.90333235699217
Upper middle income,,2006,0.921776679478858
Upper middle income,,2007,0.965929735417307
Upper middle income,,2008,1.02892608991645
Upper middle income,,2009,1.18767364017549
Upper middle income,,2010,1.2250782495641
Upper middle income,,2011,1.23718621009501
Upper middle income,,2012,1.37209096319602
Upper middle income,,2013,1.47890911432197
Upper middle income,,2014,1.55781752236865
Uruguay,URY,1996,0.265009999275208
Uruguay,URY,1997,0.349940001964569
Uruguay,URY,1998,0.191860005259514
Uruguay,URY,1999,0.224169999361038
Uruguay,URY,2000,0.209250003099442
Uruguay,URY,2002,0.238179996609688
Uruguay,URY,2006,0.365390002727509
Uruguay,URY,2007,0.424719989299774
Uruguay,URY,2008,0.379729986190796
Uruguay,URY,2009,0.412519991397858
Uruguay,URY,2010,0.341149985790253
Uruguay,URY,2011,0.348699986934662
Uruguay,URY,2012,0.32684001326561
Uruguay,URY,2013,0.321170002222061
Uruguay,URY,2014,0.334419995546341
Uzbekistan,UZB,2014,0.197769999504089
Vietnam,VNM,2002,0.178080007433891
Vietnam,VNM,2011,0.190439999103546
World,OWID_WRL,1996,1.9890392877864
World,OWID_WRL,1997,1.98357042712579
World,OWID_WRL,1998,2.00077118166413
World,OWID_WRL,1999,2.07590115365706
World,OWID_WRL,2000,2.07749078213531
World,OWID_WRL,2001,2.09671764632748
World,OWID_WRL,2002,2.05889982236694
World,OWID_WRL,2003,2.04759981674759
World,OWID_WRL,2004,1.99913971130855
World,OWID_WRL,2005,1.98964681692959
World,OWID_WRL,2006,1.99844189704015
World,OWID_WRL,2007,1.96524527497886
World,OWID_WRL,2008,2.03057468047049
World,OWID_WRL,2009,2.06294427637046
World,OWID_WRL,2010,2.06051714492497
World,OWID_WRL,2011,2.05388291474214
World,OWID_WRL,2012,2.13397428870669
World,OWID_WRL,2013,2.12747709957114
Zambia,ZMB,1996,0.0110400002449751
Zambia,ZMB,1997,0.0073699997738003
Zambia,ZMB,2002,0.0054399999789893
Zambia,ZMB,2003,0.0084699997678399
Zambia,ZMB,2004,0.0222299993038177
Zambia,ZMB,2005,0.0249300003051758
Zambia,ZMB,2008,0.278189986944199
