Entity,Code,Year,"School life expectancy, primary, gender parity index (GPI)"
Kyrgyzstan,KGZ,2006,0.9873200058937069
Kyrgyzstan,KGZ,2007,0.990779995918274
Kyrgyzstan,KGZ,2008,0.992990016937256
Kyrgyzstan,KGZ,2009,0.9973899722099301
Kyrgyzstan,KGZ,2010,0.9914699792861942
Kyrgyzstan,KGZ,2011,0.990220010280609
Kyrgyzstan,KGZ,2012,0.985899984836578
Kyrgyzstan,KGZ,2013,0.985870003700256
Kyrgyzstan,KGZ,2014,0.986549973487854
Laos,LAO,1971,0.5950599908828741
Laos,LAO,1972,0.667900025844574
Laos,LAO,1973,0.700550019741058
Laos,LAO,1977,0.729550004005432
Laos,LAO,1978,0.8591099977493291
Laos,LAO,1979,0.812279999256134
Laos,LAO,1980,0.845300018787384
Laos,LAO,1981,0.8516299724578861
Laos,LAO,1982,0.8579800128936771
Laos,LAO,1984,0.750379979610443
Laos,LAO,1985,0.7858200073242191
Laos,LAO,1986,0.839100003242493
Laos,LAO,1988,0.8099300265312191
Laos,LAO,1990,0.7944099903106691
Laos,LAO,1991,0.7914199829101559
Laos,LAO,1992,0.7903500199317929
Laos,LAO,1993,0.7855499982833859
Laos,LAO,1994,0.7816699743270871
Laos,LAO,1995,0.806749999523163
Laos,LAO,1996,0.7975299954414371
Laos,LAO,1997,0.8053699731826779
Laos,LAO,1998,0.815989971160889
Laos,LAO,1999,0.8368800282478329
Laos,LAO,2000,0.840369999408722
Laos,LAO,2001,0.8471400141716
Laos,LAO,2002,0.85154002904892
Laos,LAO,2003,0.858060002326965
Laos,LAO,2004,0.867900013923645
Laos,LAO,2005,0.8715999722480771
Laos,LAO,2006,0.878889977931976
Laos,LAO,2007,0.8888499736785892
Laos,LAO,2008,0.899649977684021
Laos,LAO,2009,0.9123600125312809
Laos,LAO,2010,0.9233800172805791
Laos,LAO,2011,0.93452000617981
Laos,LAO,2012,0.941810011863709
Laos,LAO,2013,0.947130024433136
Laos,LAO,2014,0.9517300128936771
Latvia,LVA,1989,1.0039999485015898
Latvia,LVA,1990,1.06936001777649
Latvia,LVA,1991,0.998250007629395
Latvia,LVA,1992,1.00641000270844
Latvia,LVA,1993,1.00598001480103
Latvia,LVA,1994,0.9965000152587891
Latvia,LVA,1995,0.971490025520325
Latvia,LVA,1996,0.9717199802398678
Latvia,LVA,1997,0.9721000194549559
Latvia,LVA,1998,0.9778800010681149
Latvia,LVA,1999,0.9769999980926509
Latvia,LVA,2000,0.9844499826431271
Latvia,LVA,2001,0.987749993801117
Latvia,LVA,2002,0.9845499992370609
Latvia,LVA,2003,0.9746000170707699
Latvia,LVA,2004,0.970650017261505
Latvia,LVA,2005,0.966600000858307
Latvia,LVA,2006,0.973869979381561
Latvia,LVA,2007,0.971909999847412
Latvia,LVA,2008,0.974460005760193
Latvia,LVA,2009,0.9862200021743771
Latvia,LVA,2010,0.9972199797630309
Latvia,LVA,2011,0.9969300031661991
Latvia,LVA,2012,0.9912999868392941
Latvia,LVA,2013,0.988860011100769
Latvia,LVA,2014,0.9888200163841251
Lebanon,LBN,1971,0.8618299961090091
Lebanon,LBN,1974,0.931500017642975
Lebanon,LBN,1982,0.937569975852966
Lebanon,LBN,1983,0.917569994926453
Lebanon,LBN,1985,0.9212700128555301
Lebanon,LBN,1989,0.9930599927902221
Lebanon,LBN,1992,1.002769947052
Lebanon,LBN,1994,1.00481998920441
Lebanon,LBN,1995,0.9948899745941159
Lebanon,LBN,1996,0.9915500283241271
Lebanon,LBN,1997,0.976260006427765
Lebanon,LBN,1998,0.969340026378632
Lebanon,LBN,1999,0.969780027866364
Lebanon,LBN,2000,0.970870018005371
Lebanon,LBN,2001,0.985899984836578
Lebanon,LBN,2002,0.9537799954414371
Lebanon,LBN,2003,0.937600016593933
Lebanon,LBN,2004,0.924989998340607
Lebanon,LBN,2005,0.9179000258445741
Lebanon,LBN,2006,0.91482001543045
Lebanon,LBN,2007,0.915440022945404
Lebanon,LBN,2008,0.9165999889373779
Lebanon,LBN,2009,0.922519981861115
Lebanon,LBN,2010,0.9161700010299679
Lebanon,LBN,2011,0.9122300148010251
Lebanon,LBN,2012,0.916670024394989
Lebanon,LBN,2013,0.91719001531601
Lesotho,LSO,1970,1.4884099960327102
Lesotho,LSO,1972,1.48731005191803
Lesotho,LSO,1973,1.47381997108459
Lesotho,LSO,1974,1.47811996936798
Lesotho,LSO,1975,1.45904004573822
Lesotho,LSO,1976,1.4404599666595501
Lesotho,LSO,1977,1.4573700428009
Lesotho,LSO,1978,1.4697799682617199
Lesotho,LSO,1979,1.44988000392914
Lesotho,LSO,1980,1.4233900308609
Lesotho,LSO,1981,1.3745100498199498
Lesotho,LSO,1982,1.32327997684479
Lesotho,LSO,1983,1.29258000850677
Lesotho,LSO,1984,1.2589199542999299
Lesotho,LSO,1985,1.2511999607086202
Lesotho,LSO,1986,1.25738000869751
Lesotho,LSO,1987,1.27184998989105
Lesotho,LSO,1988,1.27146005630493
Lesotho,LSO,1989,1.2612400054931598
Lesotho,LSO,1990,1.25030994415283
Lesotho,LSO,1991,1.26119005680084
Lesotho,LSO,1992,1.2321699857711799
Lesotho,LSO,1993,1.20551002025604
Lesotho,LSO,1994,1.1773099899291999
Lesotho,LSO,1995,1.15770995616913
Lesotho,LSO,1996,1.14205002784729
Lesotho,LSO,1997,1.1149599552154499
Lesotho,LSO,1998,1.1060999631881698
Lesotho,LSO,1999,1.0986499786377
Lesotho,LSO,2000,1.05193996429443
Lesotho,LSO,2001,1.02851998806
Lesotho,LSO,2002,1.02224004268646
Lesotho,LSO,2003,1.02020001411438
Lesotho,LSO,2004,1.00784003734589
Lesotho,LSO,2005,1.00510001182556
Lesotho,LSO,2006,1.00341999530792
Lesotho,LSO,2007,0.996429979801178
Lesotho,LSO,2008,0.994740009307861
Lesotho,LSO,2009,1.00113999843597
Lesotho,LSO,2010,0.9809899926185609
Lesotho,LSO,2011,0.972609996795654
Lesotho,LSO,2012,0.9769499897956851
Lesotho,LSO,2013,0.98294997215271
Lesotho,LSO,2014,0.979319989681244
Liberia,LBR,1970,0.4224599897861479
Liberia,LBR,1971,0.43906998634338396
Liberia,LBR,1972,0.46801999211311296
Liberia,LBR,1975,0.501160025596619
Liberia,LBR,1976,0.485419988632202
Liberia,LBR,1978,0.557510018348694
Liberia,LBR,1979,0.5828099846839899
Liberia,LBR,1980,0.547990024089813
Liberia,LBR,1998,0.649879992008209
Liberia,LBR,1999,0.742690026760101
Liberia,LBR,2000,0.7309200167655941
Liberia,LBR,2006,0.9127299785614009
Liberia,LBR,2008,0.9040300250053409
Liberia,LBR,2009,0.8887299895286559
Liberia,LBR,2011,0.9068800210952759
Liberia,LBR,2014,0.910449981689453
Libya,LBY,1971,0.5732200145721441
Libya,LBY,1972,0.639010012149811
Libya,LBY,1973,0.723429977893829
Libya,LBY,1974,0.803080022335052
Libya,LBY,1975,0.845480024814606
Libya,LBY,1976,0.869310021400452
Libya,LBY,1977,0.9019200205802921
Libya,LBY,1978,0.9110699892044071
Libya,LBY,1979,0.918290019035339
Libya,LBY,1980,0.91525000333786
Libya,LBY,1981,0.929400026798248
Libya,LBY,1983,0.927680015563965
Libya,LBY,1986,0.9424099922180179
Libya,LBY,1999,0.9865300059318539
Libya,LBY,2001,1.0176899433136
Libya,LBY,2002,1.00238001346588
Libya,LBY,2003,0.9709399938583371
Libya,LBY,2004,0.972599983215332
Libya,LBY,2005,0.9893100261688229
Libya,LBY,2006,0.959659993648529
Liechtenstein,LIE,2003,1.00924003124237
Liechtenstein,LIE,2004,0.994549989700317
Liechtenstein,LIE,2006,1.01110005378723
Liechtenstein,LIE,2007,1.0016700029373198
Liechtenstein,LIE,2008,0.9792799949645999
Liechtenstein,LIE,2009,1.01929998397827
Liechtenstein,LIE,2010,0.961629986763
Liechtenstein,LIE,2011,1.01766002178192
Liechtenstein,LIE,2012,1.0122100114822399
Liechtenstein,LIE,2014,1.00878000259399
Lithuania,LTU,1981,0.9913899898529049
Lithuania,LTU,1986,1.00547003746033
Lithuania,LTU,1991,0.9314299821853641
Lithuania,LTU,1992,0.944239974021912
Lithuania,LTU,1993,0.9453099966049191
Lithuania,LTU,1994,0.9176700115203861
Lithuania,LTU,1995,0.9720600247383121
Lithuania,LTU,1996,0.9748200178146359
Lithuania,LTU,1997,0.968389987945557
Lithuania,LTU,1998,0.9798399806022641
Lithuania,LTU,1999,0.980220019817352
Lithuania,LTU,2000,0.9898599982261659
Lithuania,LTU,2001,0.985289990901947
Lithuania,LTU,2002,0.9868299961090091
Lithuania,LTU,2003,0.988719999790192
Lithuania,LTU,2004,0.994189977645874
Lithuania,LTU,2005,1.0005099773406998
Lithuania,LTU,2006,0.9955099821090699
Lithuania,LTU,2007,0.994430005550385
Lithuania,LTU,2008,0.984600007534027
Lithuania,LTU,2009,0.986739993095398
Lithuania,LTU,2010,0.991219997406006
Lithuania,LTU,2011,0.9880200028419491
Lithuania,LTU,2012,0.9972000122070309
Lithuania,LTU,2013,0.997579991817474
Lithuania,LTU,2014,1.0028500556945799
Luxembourg,LUX,1970,1.03664994239807
Luxembourg,LUX,1971,1.00592005252838
Luxembourg,LUX,1972,1.0008100271225
Luxembourg,LUX,1973,1.00996994972229
Luxembourg,LUX,1974,0.993730008602142
Luxembourg,LUX,1975,1.00268995761871
Luxembourg,LUX,1976,1.00589001178741
Luxembourg,LUX,1977,1.0190399885177601
Luxembourg,LUX,1978,1.01406002044678
Luxembourg,LUX,1979,1.00429999828339
Luxembourg,LUX,1980,1.00183999538422
Luxembourg,LUX,1981,0.9917700290679928
Luxembourg,LUX,1982,1.00424003601074
Luxembourg,LUX,1983,0.9957100152969359
Luxembourg,LUX,1984,1.00025999546051
Luxembourg,LUX,1986,1.00383996963501
Luxembourg,LUX,1987,1.0097199678421
Luxembourg,LUX,1988,1.02145004272461
Luxembourg,LUX,1991,1.08158004283905
Luxembourg,LUX,1999,1.01250004768372
Luxembourg,LUX,2000,1.01092004776001
Luxembourg,LUX,2001,0.9951099753379821
Luxembourg,LUX,2002,0.9917200207710269
Luxembourg,LUX,2003,0.9966300129890441
Luxembourg,LUX,2004,0.9973099827766422
Luxembourg,LUX,2005,1.00109994411469
Luxembourg,LUX,2006,1.0053299665450999
Luxembourg,LUX,2007,0.999629974365234
Luxembourg,LUX,2008,1.0100200176239
Luxembourg,LUX,2010,1.0100599527359
Luxembourg,LUX,2011,1.0200599431991602
Luxembourg,LUX,2012,1.0030000209808299
Luxembourg,LUX,2013,1.00636005401611
Macao,MAC,1971,0.9741100072860721
Macao,MAC,1972,1.03290998935699
Macao,MAC,1973,0.942449986934662
Macao,MAC,1974,0.920319974422455
Macao,MAC,1990,0.943180024623871
Macao,MAC,1991,0.9584199786186222
Macao,MAC,1992,0.956279993057251
Macao,MAC,1993,0.9603499770164491
Madagascar,MDG,1971,0.8540800213813778
Madagascar,MDG,1972,0.848699986934662
Madagascar,MDG,1973,0.8650299906730649
Madagascar,MDG,1974,0.859709978103638
Madagascar,MDG,1975,0.880200028419495
Madagascar,MDG,1976,0.76691997051239
Madagascar,MDG,1977,0.822730004787445
Madagascar,MDG,1978,0.901570022106171
Madagascar,MDG,1979,0.886950016021729
Madagascar,MDG,1980,0.912419974803925
Madagascar,MDG,1981,0.9579399824142459
Madagascar,MDG,1982,0.959439992904663
Madagascar,MDG,1983,0.879190027713776
Madagascar,MDG,1985,0.9336900115013119
Madagascar,MDG,1988,0.9486799836158749
Madagascar,MDG,1989,0.9485899806022641
Madagascar,MDG,1990,0.9565299749374391
Madagascar,MDG,1991,0.9768099784851071
Madagascar,MDG,1992,0.915310025215149
Madagascar,MDG,1993,0.955489993095398
Madagascar,MDG,1994,0.965789973735809
Madagascar,MDG,1995,1.0277099609375
Madagascar,MDG,1996,0.954689979553223
Madagascar,MDG,1998,0.9618899822235111
Madagascar,MDG,1999,0.9588900208473209
Madagascar,MDG,2000,0.9514399766922
Madagascar,MDG,2001,0.952889978885651
Madagascar,MDG,2002,0.9528399705886841
Madagascar,MDG,2003,0.950100004673004
Madagascar,MDG,2004,0.950860023498535
Madagascar,MDG,2005,0.9491999745368961
Madagascar,MDG,2006,0.953800022602081
Madagascar,MDG,2007,0.960129976272583
Madagascar,MDG,2008,0.963450014591217
Madagascar,MDG,2009,0.970589995384216
Madagascar,MDG,2010,0.9755899906158451
Madagascar,MDG,2011,0.975489974021912
Madagascar,MDG,2012,0.982840001583099
Madagascar,MDG,2013,0.9874500036239621
Madagascar,MDG,2014,0.9923999905586239
Malawi,MWI,1972,0.626190006732941
Malawi,MWI,1973,0.6385200023651121
Malawi,MWI,1974,0.6672199964523321
Malawi,MWI,1975,0.6772500276565551
Malawi,MWI,1976,0.695469975471497
Malawi,MWI,1977,0.7172200083732609
Malawi,MWI,1978,0.732110023498535
Malawi,MWI,1979,0.737999975681305
Malawi,MWI,1980,0.746550023555756
Malawi,MWI,1981,0.766560018062592
Malawi,MWI,1982,0.782679975032806
Malawi,MWI,1983,0.7990999817848209
Malawi,MWI,1984,0.8069999814033509
Malawi,MWI,1985,0.807550013065338
Malawi,MWI,1986,0.829060018062592
Malawi,MWI,1987,0.845619976520538
Malawi,MWI,1988,0.8574200272560121
Malawi,MWI,1989,0.8562499880790709
Malawi,MWI,1990,0.8572499752044681
Malawi,MWI,1991,0.8626199960708621
Malawi,MWI,1992,0.8648300170898441
Malawi,MWI,1993,0.9353899955749508
Malawi,MWI,1994,0.9530199766159059
Malawi,MWI,1995,0.903850018978119
Malawi,MWI,1996,0.9059399962425229
Malawi,MWI,1999,0.938269972801209
Malawi,MWI,2000,0.951889991760254
Malawi,MWI,2001,0.9548299908638
Malawi,MWI,2002,0.951189994812012
Malawi,MWI,2004,1.0077999830246
Malawi,MWI,2005,1.00686001777649
Malawi,MWI,2006,1.0175199508666999
Malawi,MWI,2007,1.0153499841690101
Malawi,MWI,2008,1.0079200267791701
Malawi,MWI,2009,1.01166999340057
Malawi,MWI,2010,1.01932001113892
Malawi,MWI,2011,1.02288997173309
Malawi,MWI,2012,1.02032005786896
Malawi,MWI,2013,1.0170600414276099
Malawi,MWI,2014,1.01671004295349
Maldives,MDV,1992,0.996619999408722
Maldives,MDV,1993,0.9899899959564209
Maldives,MDV,1994,0.977439999580383
Maldives,MDV,1995,0.9714599847793579
Maldives,MDV,1996,0.970910012722015
Maldives,MDV,1997,0.9631699919700619
Maldives,MDV,1998,1.0070999860763499
Maldives,MDV,1999,1.0001000165939302
Maldives,MDV,2000,0.994899988174438
Maldives,MDV,2001,0.9920399785041809
Maldives,MDV,2002,0.9843699932098392
Maldives,MDV,2003,0.9784200191497799
Maldives,MDV,2004,0.970570027828217
Maldives,MDV,2005,0.9770100116729741
Maldives,MDV,2006,0.968029975891113
Maldives,MDV,2007,0.9718599915504459
Maldives,MDV,2008,0.9689400196075441
Maldives,MDV,2009,0.974479973316193
Mali,MLI,1971,0.5666199922561651
Mali,MLI,1972,0.568989992141724
Mali,MLI,1973,0.627229988574982
Mali,MLI,1974,0.587819993495941
Mali,MLI,1975,0.583050012588501
Mali,MLI,1976,0.569379985332489
Mali,MLI,1977,0.582459986209869
Mali,MLI,1978,0.576240003108978
Mali,MLI,1979,0.584479987621307
Mali,MLI,1980,0.5785499811172491
Mali,MLI,1981,0.580619990825653
Mali,MLI,1982,0.593840003013611
Mali,MLI,1983,0.5943400263786321
Mali,MLI,1984,0.593760013580322
Mali,MLI,1985,0.608110010623932
Mali,MLI,1986,0.610440015792847
Mali,MLI,1987,0.609130024909973
Mali,MLI,1988,0.610080003738403
Mali,MLI,1989,0.613849997520447
Mali,MLI,1990,0.6057599782943729
Mali,MLI,1991,0.6055200099945071
Mali,MLI,1992,0.606480002403259
Mali,MLI,1993,0.623809993267059
Mali,MLI,1994,0.644140005111694
Mali,MLI,1995,0.692030012607574
Mali,MLI,1996,0.673359990119934
Mali,MLI,1997,0.671500027179718
Mali,MLI,1998,0.709949970245361
Mali,MLI,1999,0.7178199887275699
Mali,MLI,2000,0.7526800036430359
Mali,MLI,2001,0.7416300177574159
Mali,MLI,2002,0.760839998722076
Mali,MLI,2003,0.769249975681305
Mali,MLI,2004,0.7732899785041809
Mali,MLI,2005,0.792580008506775
Mali,MLI,2006,0.813049972057343
Mali,MLI,2007,0.8255000114440921
Mali,MLI,2008,0.840849995613098
Mali,MLI,2009,0.8519799709320072
Mali,MLI,2010,0.8646399974823001
Mali,MLI,2011,0.877120018005371
Mali,MLI,2012,0.882420003414154
Mali,MLI,2014,0.8969299793243409
Malta,MLT,1971,0.997399985790253
Malta,MLT,1972,0.992009997367859
Malta,MLT,1973,0.994310021400452
Malta,MLT,1974,0.9979699850082401
Malta,MLT,1975,1.0026999711990399
Malta,MLT,1976,0.981689989566803
Malta,MLT,1977,1.01240003108978
Malta,MLT,1978,0.98429000377655
Malta,MLT,1979,0.9861400127410892
Malta,MLT,1980,0.975470006465912
Malta,MLT,1981,0.969079971313477
Malta,MLT,1982,0.9864100217819209
Malta,MLT,1983,0.9628900289535519
Malta,MLT,1984,0.985530018806458
Malta,MLT,1985,0.931450009346008
Malta,MLT,1986,0.9394400119781491
Malta,MLT,1987,0.9457600116729741
Malta,MLT,1988,0.9563500285148621
Malta,MLT,1989,0.982270002365112
Malta,MLT,1990,0.9745299816131591
Malta,MLT,1991,0.9764099717140201
Malta,MLT,1992,0.9809700250625609
Malta,MLT,1993,0.9882699847221371
Malta,MLT,1994,0.9879299998283391
Malta,MLT,1995,0.971260011196136
Malta,MLT,1996,0.994530022144318
Malta,MLT,1997,0.9950600266456601
Malta,MLT,1998,1.0067800283432
Malta,MLT,1999,1.00534999370575
Malta,MLT,2000,1.00525999069214
Malta,MLT,2001,0.9956799745559691
Malta,MLT,2002,0.997370004653931
Malta,MLT,2003,0.9991899728775021
Malta,MLT,2004,1.0063099861145
Malta,MLT,2005,0.9952899813652042
Malta,MLT,2006,1.01628994941711
Malta,MLT,2007,0.97350001335144
Malta,MLT,2008,0.940450012683868
Malta,MLT,2009,0.919610023498535
Malta,MLT,2010,0.901229977607727
Malta,MLT,2011,0.8950999975204471
Malta,MLT,2012,0.9001200199127201
Malta,MLT,2013,0.921580016613007
Malta,MLT,2014,0.952570021152496
Marshall Islands,MHL,1999,0.990010023117065
Marshall Islands,MHL,2002,0.944589972496033
Marshall Islands,MHL,2003,1.01528000831604
Marshall Islands,MHL,2004,0.9491900205612179
Marshall Islands,MHL,2005,1.26040005683899
Marshall Islands,MHL,2006,1.0031199455261202
Marshall Islands,MHL,2007,0.9892699718475341
Marshall Islands,MHL,2008,1.0149500370025601
Marshall Islands,MHL,2009,1.00442004203796
Marshall Islands,MHL,2011,0.9954699873924259
Mauritania,MRT,1971,0.40075999498367293
Mauritania,MRT,1972,0.402319997549057
Mauritania,MRT,1976,0.579789996147156
Mauritania,MRT,1977,0.506039977073669
Mauritania,MRT,1978,0.538810014724731
Mauritania,MRT,1979,0.577149987220764
Mauritania,MRT,1981,0.565970003604889
Mauritania,MRT,1982,0.644689977169037
Mauritania,MRT,1983,0.6639000177383421
Mauritania,MRT,1984,0.682240009307861
Mauritania,MRT,1985,0.6874399781227111
Mauritania,MRT,1986,0.687879979610443
Mauritania,MRT,1987,0.683000028133392
Mauritania,MRT,1988,0.717249989509583
Mauritania,MRT,1989,0.7166399955749508
Mauritania,MRT,1990,0.733430027961731
Mauritania,MRT,1991,0.753889977931976
Mauritania,MRT,1992,0.7809100151062008
Mauritania,MRT,1993,0.822920024394989
Mauritania,MRT,1994,0.8330000042915341
Mauritania,MRT,1995,0.84213000535965
Mauritania,MRT,1996,0.8685600161552429
Mauritania,MRT,1997,0.913529992103577
Mauritania,MRT,1998,0.9426599740982059
Mauritania,MRT,1999,0.9693700075149541
Mauritania,MRT,2000,0.969980001449585
Mauritania,MRT,2001,0.9609500169754029
Mauritania,MRT,2002,0.9854999780654911
Mauritania,MRT,2003,1.00134003162384
Mauritania,MRT,2004,1.0111399888992298
Mauritania,MRT,2005,1.0339499711990399
Mauritania,MRT,2006,1.02543997764587
Mauritania,MRT,2007,1.0313500165939302
Mauritania,MRT,2008,1.0432100296020501
Mauritania,MRT,2009,1.0495799779891999
Mauritania,MRT,2010,1.04560995101929
Mauritania,MRT,2011,1.0540800094604499
Mauritania,MRT,2012,1.05085003376007
Mauritania,MRT,2013,1.04830002784729
Mauritania,MRT,2014,1.0567699670791602
Mauritius,MUS,1970,0.983460009098053
Mauritius,MUS,1971,0.990549981594086
Mauritius,MUS,1972,0.9957600235939029
Mauritius,MUS,1973,0.9923700094223019
Mauritius,MUS,1974,0.9862200021743771
Mauritius,MUS,1975,0.9791499972343441
Mauritius,MUS,1976,0.9769399762153629
Mauritius,MUS,1977,0.972639977931976
Mauritius,MUS,1978,0.9618399739265441
Mauritius,MUS,1979,0.972519993782043
Mauritius,MUS,1980,0.970669984817505
Mauritius,MUS,1981,0.982909977436066
Mauritius,MUS,1982,0.982230007648468
Mauritius,MUS,1983,0.9865300059318539
Mauritius,MUS,1984,0.9942200183868409
Mauritius,MUS,1985,0.993399977684021
Mauritius,MUS,1986,0.9934499859809879
Mauritius,MUS,1987,0.9988600015640259
Mauritius,MUS,1988,1.00038003921509
Mauritius,MUS,1989,1.0037200450897201
Mauritius,MUS,1990,1.00778996944427
Mauritius,MUS,1991,1.00864005088806
Mauritius,MUS,1992,1.01288998126984
Mauritius,MUS,1993,1.0109900236129798
Mauritius,MUS,1994,1.00399005413055
Mauritius,MUS,1995,0.999260008335114
Mauritius,MUS,1996,0.9949100017547611
Mauritius,MUS,1997,0.9969099760055541
Mauritius,MUS,1998,0.998769998550415
Mauritius,MUS,1999,0.997579991817474
Mauritius,MUS,2000,0.989690005779266
Mauritius,MUS,2001,0.9930700063705441
Mauritius,MUS,2002,0.998780012130737
Mauritius,MUS,2003,0.99957001209259
Mauritius,MUS,2004,0.998350024223328
Mauritius,MUS,2005,0.9984200000762941
Mauritius,MUS,2006,0.9979199767112729
Mauritius,MUS,2007,0.99958997964859
Mauritius,MUS,2008,0.99507999420166
Mauritius,MUS,2009,1.0028500556945799
Mauritius,MUS,2010,1.00496995449066
Mauritius,MUS,2011,1.00850999355316
Mauritius,MUS,2012,1.00715005397797
Mauritius,MUS,2013,1.01654994487762
Mauritius,MUS,2014,1.02030003070831
Mexico,MEX,1971,0.931749999523163
Mexico,MEX,1972,0.9103000164031979
Mexico,MEX,1974,0.9419800043106079
Mexico,MEX,1975,0.926649987697601
Mexico,MEX,1976,0.927879989147186
Mexico,MEX,1977,0.958270013332367
Mexico,MEX,1978,0.9466400146484379
Mexico,MEX,1979,0.9731400012969971
Mexico,MEX,1980,0.986389994621277
Mexico,MEX,1981,0.977370023727417
Mexico,MEX,1982,0.976279973983765
Mexico,MEX,1983,0.9600200057029721
Mexico,MEX,1984,0.962109982967377
Mexico,MEX,1985,0.972639977931976
Mexico,MEX,1986,0.973429977893829
Mexico,MEX,1987,0.9714800119400021
Mexico,MEX,1988,0.968789994716644
Mexico,MEX,1989,0.968670010566711
Mexico,MEX,1990,0.9615899920463559
Mexico,MEX,1991,0.9690600037574771
Mexico,MEX,1992,0.970170021057129
Mexico,MEX,1993,0.971310019493103
Mexico,MEX,1994,0.967360019683838
Mexico,MEX,1995,0.9712799787521359
Mexico,MEX,1996,0.970839977264404
Mexico,MEX,1997,0.970730006694794
Mexico,MEX,1998,0.9745299816131591
Mexico,MEX,1999,0.979040026664734
Mexico,MEX,2000,0.9832500219345089
Mexico,MEX,2001,0.9852700233459469
Mexico,MEX,2002,0.985620021820068
Mexico,MEX,2003,0.985289990901947
Mexico,MEX,2004,0.9855700135231021
Mexico,MEX,2005,0.98351001739502
Mexico,MEX,2006,0.98294997215271
Mexico,MEX,2007,0.983780026435852
Mexico,MEX,2008,0.984520018100739
Mexico,MEX,2009,0.9863799810409549
Mexico,MEX,2010,0.9890699982643131
Mexico,MEX,2011,0.991060018539429
Mexico,MEX,2012,0.993260025978088
Mexico,MEX,2013,0.994000017642975
Mexico,MEX,2014,0.995959997177124
Micronesia (country),FSM,1971,0.9762200117111209
Micronesia (country),FSM,1972,0.9763000011444091
Micronesia (country),FSM,1973,1.0154999494552601
Micronesia (country),FSM,1974,1.03128004074097
Micronesia (country),FSM,1975,1.0414500236511202
Micronesia (country),FSM,1976,1.0381000041961699
Micronesia (country),FSM,1977,0.9900400042533871
Micronesia (country),FSM,1978,1.0252499580383299
Micronesia (country),FSM,1979,1.01161003112793
Micronesia (country),FSM,2004,0.9808700084686279
Micronesia (country),FSM,2005,0.9732900261878971
Micronesia (country),FSM,2007,1.01289999485016
Micronesia (country),FSM,2014,0.991310000419617
Moldova,MDA,1981,0.9864000082015991
Moldova,MDA,1986,0.984600007534027
Moldova,MDA,1989,0.989759981632233
Moldova,MDA,1990,0.9901499748229979
Moldova,MDA,1991,1.00086998939514
Moldova,MDA,1992,0.996060013771057
Moldova,MDA,1993,0.9915199875831601
Moldova,MDA,1994,0.9972900152206421
Moldova,MDA,1995,0.9926300048828129
Moldova,MDA,1999,1.00264000892639
Moldova,MDA,2000,0.9956499934196469
Moldova,MDA,2001,1.0072900056839
Moldova,MDA,2002,0.9976400136947629
Moldova,MDA,2003,0.9980400204658509
Moldova,MDA,2004,0.9936599731445309
Moldova,MDA,2005,0.9897999763488771
Moldova,MDA,2006,0.9924200177192691
Moldova,MDA,2007,0.9867500066757199
Moldova,MDA,2008,0.981469988822937
Moldova,MDA,2009,0.9844200015068051
Moldova,MDA,2010,0.9970600008964542
Moldova,MDA,2011,0.992429971694946
Moldova,MDA,2012,0.997210025787354
Moldova,MDA,2013,0.999840021133423
Moldova,MDA,2014,0.9958599805831909
Mongolia,MNG,1975,0.97952002286911
Mongolia,MNG,1976,0.943159997463226
Mongolia,MNG,1978,0.970470011234283
Mongolia,MNG,1979,0.978299975395203
Mongolia,MNG,1980,0.9507899880409241
Mongolia,MNG,1981,0.95319002866745
Mongolia,MNG,1982,0.9713600277900699
Mongolia,MNG,1983,0.9829000234603879
Mongolia,MNG,1984,0.965470016002655
Mongolia,MNG,1985,0.970430016517639
Mongolia,MNG,1986,0.988900005817413
Mongolia,MNG,1987,0.991079986095428
Mongolia,MNG,1991,0.9935200214385991
Mongolia,MNG,1992,1.0063799619674698
Mongolia,MNG,1993,1.0136899948120102
Mongolia,MNG,1994,1.03575003147125
Mongolia,MNG,1995,1.0246399641036998
Mongolia,MNG,1996,1.0129200220108001
Mongolia,MNG,1997,1.02797996997833
Mongolia,MNG,1998,1.02093994617462
Mongolia,MNG,1999,1.01315999031067
Mongolia,MNG,2000,1.0152399539947499
Mongolia,MNG,2001,1.0149199962616
Mongolia,MNG,2002,1.0159599781036401
Mongolia,MNG,2003,1.00358998775482
Mongolia,MNG,2004,0.997870028018951
Mongolia,MNG,2005,1.00209999084473
Mongolia,MNG,2006,1.00182998180389
Mongolia,MNG,2007,0.9966099858284
Mongolia,MNG,2008,0.988460004329681
Mongolia,MNG,2009,0.9841099977493291
Mongolia,MNG,2010,0.977469980716705
Mongolia,MNG,2011,0.975730001926422
Mongolia,MNG,2012,0.9710000157356259
Mongolia,MNG,2013,0.9702600240707401
Mongolia,MNG,2014,0.977410018444061
Montenegro,MNE,2003,0.999450027942657
Montenegro,MNE,2004,0.9970899820327759
Montenegro,MNE,2005,0.9982900023460392
Montenegro,MNE,2006,0.989430010318756
Montenegro,MNE,2007,0.993969976902008
Montenegro,MNE,2008,0.9928399920463559
Montenegro,MNE,2009,0.979269981384277
Montenegro,MNE,2010,0.9819099903106691
Montenegro,MNE,2011,0.999170005321503
Montenegro,MNE,2012,1.00266003608704
Montenegro,MNE,2015,0.9801700115203861
Morocco,MAR,1971,0.5311899781227111
Morocco,MAR,1972,0.5443599820137021
